time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time,v1,v2,v3,v4,v5,v6
120.381,0.589908,-0.501033,0.8243500406426207,0.5886993763759961,-0.5002917404645917,0.815111944689642,0.009346264152043657,0.03348946571350098,0.0003694691579796177,0.04388848944348516,0.04431529653552203,-0.05990787884233806,0.005000518935776167,-0.0006946061039490665
120.399,0.589908,-0.501033,0.8257560695702258,0.5886993763759961,-0.5002917404645917,0.815111944689642,0.01073813909561607,0.030208826065063477,0.0003694691579796177,0.04388848944348516,0.04431529653552203,-0.05990787884233806,0.005000518935776167,-0.0006946061039490665
120.412,0.589908,-0.501033,0.8271932020205458,0.5884661264502297,-0.5001086587499145,0.8188236628775866,0.008542984931841073,0.014759302139282227,0.0018179178014386278,0.09048308524406382,0.013481194121831394,0.013552746693967527,0.002804565999114783,-0.0003139974773476255
120.424,0.589908,-0.501033,0.8286605302699225,0.5884661264502297,-0.5001086587499145,0.8188236628775866,0.00998485684296667,0.012151479721069336,0.0018179178014386278,0.09048308524406382,0.013481194121831394,0.013552746693967527,0.002804565999114783,-0.0003139974773476255
120.446,0.589908,-0.501033,0.8301571275223837,0.5884323507635653,-0.5001095855532407,0.8228450266529971,0.007516452223859236,0.04539799690246582,0.0030461899949232535,0.10637995194607852,0.023665894548614744,-0.029001636880071208,0.004776911422132916,8.174435905824052e-05
120.477,0.589908,-0.501033,0.8316820484950275,0.5884323507635653,-0.5001095855532407,0.8228450266529971,0.009006841285711449,0.13086962699890137,0.0030461899949232535,0.10637995194607852,0.023665894548614744,-0.029001636880071208,0.004776911422132916,8.174435905824052e-05
120.491,0.589908,-0.501033,0.8332343300150835,0.5888119342153089,-0.5003748720552501,0.825763764811486,0.007579171264540338,0.02165699005126953,-0.006532409160433067,-0.013394499323289719,0.18097176223756092,-0.21166693401876435,-0.0007916436567492355,-0.001020351503223057
120.505,0.589908,-0.501033,0.8348129916282728,0.5888119342153089,-0.5003748720552501,0.825763764811486,0.009139091780789055,0.03432440757751465,-0.006532409160433067,-0.013394499323289719,0.18097176223756092,-0.21166693401876435,-0.0007916436567492355,-0.001020351503223057
120.537,0.589908,-0.501033,0.8364170362180846,0.58852586133248,-0.5002044217463196,0.8289564199958293,0.007632669495956557,0.13157129287719727,0.004331089759494858,0.09048842446052445,0.024987499759732815,-0.047102322564924415,0.0046239145379476845,0.00019718619322677466
120.566,0.589908,-0.501033,0.8380454506355757,0.5887833042006144,-0.5003572982255354,0.8314343957548627,0.006739997044878382,0.08901500701904297,0.0012167250799369116,0.05505559047167788,-0.013265434186724462,0.033797971587175644,0.003174988745663103,0.00011721933203078124
120.584,0.589908,-0.501033,0.8396972063392977,0.5887833042006144,-0.5003572982255354,0.8314343957548627,0.008366334459213382,0.04616808891296387,0.0012167250799369116,0.05505559047167788,-0.013265434186724462,0.033797971587175644,0.003174988745663103,0.00011721933203078124
120.595,0.589908,-0.501033,0.8413712600449451,0.5887833042006144,-0.5003572982255354,0.8314343957548627,0.010023112562906085,0.010818243026733398,0.0012167250799369116,0.05505559047167788,-0.013265434186724462,0.033797971587175644,0.003174988745663103,0.00011721933203078124
120.618,0.589908,-0.501033,0.8430665543843171,0.5886470345494821,-0.5002835022962192,0.8340316312704248,0.00915322983155771,0.09623908996582031,0.0013245689196380711,0.04493181039483304,0.12708304078192695,-0.2022116458683215,0.0041543645440871736,-0.0016683343282176354
120.644,0.589908,-0.501033,0.8447820185731729,0.588657856127335,-0.5002491756893058,0.8377864776694384,0.007149463811239285,0.03668403625488281,0.0016641922397128913,0.08157876691793747,-0.0030720043502234506,0.041167947510754616,0.004139673417902875,-8.847074566943223e-05
120.657,0.589908,-0.501033,0.8465165690875625,0.588657856127335,-0.5002491756893058,0.8377864776694384,0.008853910798127612,0.01800394058227539,0.0016641922397128913,0.08157876691793747,-0.0030720043502234506,0.041167947510754616,0.004139673417902875,-8.847074566943223e-05
120.679,0.589908,-0.501033,0.8482691103482037,0.588657856127335,-0.5002491756893058,0.8377864776694384,0.010585973178235269,0.04393172264099121,0.0016641922397128913,0.08157876691793747,-0.0030720043502234506,0.041167947510754616,0.004139673417902875,-8.847074566943223e-05
120.698,0.589908,-0.501033,0.8500385354124735,0.5886688570621852,-0.500261098808631,0.8412193183470427,0.008939233541907282,0.06268024444580078,0.0014065289919312884,0.06969016704478095,0.02795472946034666,-0.015658638598998992,0.001480372830631599,-0.001985684127394783
120.715,0.589908,-0.501033,0.8518237266735765,0.5886688570621852,-0.500261098808631,0.8412193183470427,0.010704428178349082,0.0391850471496582,0.0014065289919312884,0.06969016704478095,0.02795472946034666,-0.015658638598998992,0.001480372830631599,-0.001985684127394783
120.737,0.589908,-0.501033,0.8536235565664494,0.5886896082238747,-0.500305223924744,0.8448961695085767,0.008842025864798648,0.07435941696166992,-0.005408724654898158,0.0012054397141786225,0.31710567325600164,-0.4429159920697088,0.0007675919203420762,-0.00025694175558962744
120.751,0.589908,-0.501033,0.8554368882799553,0.5886896082238747,-0.500305223924744,0.8448961695085767,0.010635830421416963,0.023100852966308594,-0.005408724654898158,0.0012054397141786225,0.31710567325600164,-0.4429159920697088,0.0007675919203420762,-0.00025694175558962744
120.779,0.589908,-0.501033,0.8572625764749182,0.5886493768302301,-0.5003009289208787,0.8488765112624008,0.008511530420374565,0.10803413391113281,-0.00278052765929958,0.0032305138251994443,0.39378037273549393,-0.5470129989057482,-0.012253511460179228,0.0027389929042098103
